   52.2023964       8.01928043       36.2530937       2.94757414       86.9042892       6.58179331      0.153619006       8.13054517E-02   7.57361129E-02
   52.6771088       8.11325836       36.3504028       2.95377350       87.3692322       6.61605549      0.154018670       8.12583417E-02   7.57252350E-02
   53.1548271       8.20793343       36.4477158       2.95997286       87.8350830       6.65040207      0.154415578       8.12114775E-02   7.57146478E-02
   53.6355476       8.30330658       36.5450211       2.96617222       88.3018341       6.68483162      0.154809773       8.11648816E-02   7.57043362E-02
   54.1192932       8.39938068       36.6423302       2.97237182       88.7694855       6.71934605      0.155201226       8.11185241E-02   7.56943226E-02
   54.6060677       8.49615955       36.7396393       2.97857118       89.2380371       6.75394344      0.155590028       8.10724124E-02   7.56845772E-02
   55.0958748       8.59364414       36.8369484       2.98477077       89.7074890       6.78862476      0.155976176       8.10265467E-02   7.56751150E-02
   55.5887375       8.69183826       36.9342575       2.99097013       90.1778488       6.82339001      0.156359702       8.09809193E-02   7.56659210E-02
   56.0846481       8.79074192       37.0315666       2.99716949       90.6491089       6.85823917      0.156740606       8.09355304E-02   7.56569952E-02
   56.5836372       8.89035988       37.1288757       3.00336885       91.1212769       6.89317179      0.157118917       8.08903798E-02   7.56483227E-02
   57.0857086       8.99069691       37.2261848       3.00956845       91.5943451       6.92818880      0.157494709       8.08454677E-02   7.56399184E-02
   57.5908432       9.09174824       37.3234940       3.01576781       92.0683136       6.96328926      0.157867953       8.08007941E-02   7.56317675E-02
   58.0990906       9.19352436       37.4208031       3.02196717       92.5431824       6.99847317      0.158238694       8.07563439E-02   7.56238624E-02
   58.6104431       9.29602146       37.5181122       3.02816653       93.0189514       7.03374100      0.158606917       8.07121247E-02   7.56162181E-02
   59.1249237       9.39924908       37.6154213       3.03436613       93.4956131       7.06909275      0.158972710       8.06681439E-02   7.56088197E-02
   59.6424942       9.50319958       37.7127304       3.04056549       93.9731979       7.10452843      0.159336045       8.06243792E-02   7.56016448E-02
   60.1632423       9.60788918       37.8100395       3.04676485       94.4516754       7.14004707      0.159696996       8.05808455E-02   7.55947083E-02
   60.6870956       9.71330452       37.9073448       3.05296421       94.9310608       7.17565012      0.160055518       8.05375353E-02   7.55880103E-02
   61.2141380       9.81946182       38.0046577       3.05916357       95.4113312       7.21133709      0.160411671       8.04944411E-02   7.55815580E-02
   61.7443123       9.92635345       38.1019669       3.06536293       95.8925171       7.24710751      0.160765469       8.04515705E-02   7.55753219E-02
   62.2776871       10.0339928       38.1992760       3.07156253       96.3746033       7.28296137      0.161116973       8.04089233E-02   7.55693018E-02
   62.8142281       10.1423702       38.2965813       3.07776189       96.8575974       7.31889915      0.161466122       8.03664923E-02   7.55634978E-02
   63.3539658       10.2514973       38.3938904       3.08396149       97.3414917       7.35492134      0.161813036       8.03242773E-02   7.55579248E-02
   63.8969154       10.3613720       38.4911995       3.09016085       97.8262863       7.39102745      0.162157625       8.02822709E-02   7.55525678E-02
   64.4430771       10.4720001       38.5885124       3.09636021       98.3119812       7.42721701      0.162499994       8.02404657E-02   7.55474269E-02
   64.9924469       10.5833797       38.6858215       3.10255957       98.7985840       7.46349001      0.162840143       8.01988766E-02   7.55424798E-02
   65.5450592       10.6955166       38.7831268       3.10875916       99.2860794       7.49984741      0.163178071       8.01575184E-02   7.55377561E-02
   66.1009140       10.8084126       38.8804359       3.11495852       99.7744751       7.53628778      0.163513809       8.01163465E-02   7.55332261E-02
   66.6600266       10.9220705       38.9777489       3.12115788       100.263779       7.57281208      0.163847372       8.00753757E-02   7.55288899E-02
   67.2223816       11.0364923       39.0750542       3.12735748       100.753990       7.60942078      0.164178833       8.00346285E-02   7.55247548E-02
   67.7880173       11.1516809       39.1723633       3.13355684       101.245094       7.64611244      0.164508149       7.99940750E-02   7.55208209E-02
   68.3569336       11.2676382       39.2696762       3.13975620       101.737114       7.68288803      0.164835334       7.99537078E-02   7.55170658E-02
   68.9291382       11.3843670       39.3669853       3.14595556       102.230019       7.71974802      0.165160447       7.99135491E-02   7.55135119E-02
   69.5046463       11.5018692       39.4642906       3.15215492       102.723839       7.75669098      0.165483460       7.98735991E-02   7.55101368E-02
   70.0834579       11.6201487       39.5615997       3.15835428       103.218552       7.79371834      0.165804446       7.98338354E-02   7.55069554E-02
